year,player_name,role,country,status,base_price_raw,final_price_raw,price_cr,team_code,team,cricbuzz_player_id,source
2025,Himmat Singh,Batter,India,sold,30.00 L,30.00 L,0.3,LSG,LSG,10223,cricbuzz_playwright
2025,Shaik Rasheed,Batter,India,sold,30.00 L,30.00 L,0.3,CSK,CSK,22571,cricbuzz_playwright
2025,Madhav Kaushik,Batter,India,sold,,30.00 L,0.3,,,14338,cricbuzz_playwright
2025,Shubham Dubey,Batter,India,sold,30.00 L,80.00 L,0.8,RR,RR,19328,cricbuzz_playwright
2025,Keshav Maharaj,Bowler,South Africa,sold,,75.00 L,0.75,,,9720,cricbuzz_playwright
2025,Adil Rashid,Bowler,England,sold,,2.00 Cr,2.0,,,1742,cricbuzz_playwright
2025,Akeal Hosein,Allrounder,West Indies,sold,,1.50 Cr,1.5,,,8435,cricbuzz_playwright
2025,Vijayakanth Viyaskanth,Bowler,Sri Lanka,sold,,75.00 L,0.75,,,13931,cricbuzz_playwright
2025,Allah Ghazanfar,Bowler,Afghanistan,sold,75.00 L,4.80 Cr,4.8,MI,MI,36501,cricbuzz_playwright
2025,Mujeeb Ur Rahman,Bowler,Afghanistan,sold,,2.00 Cr,2.0,,,12071,cricbuzz_playwright
2025,Lockie Ferguson,Bowler,New Zealand,sold,2.00 Cr,2.00 Cr,2.0,PBKS,PBKS,10692,cricbuzz_playwright
2025,Mukesh Kumar,Bowler,India,unknown,,,0.0,DC,DC,10754,cricbuzz_playwright
2025,Gerald Coetzee,Allrounder,South Africa,sold,1.25 Cr,2.40 Cr,2.4,GT,GT,13320,cricbuzz_playwright
2025,Tushar Deshpande,Bowler,India,sold,1.00 Cr,6.50 Cr,6.5,RR,RR,11307,cricbuzz_playwright
2025,Alex Carey,WK-Batter,Australia,sold,,1.00 Cr,1.0,,,9200,cricbuzz_playwright
2025,Josh Inglis,WK-Batter,Australia,sold,2.00 Cr,2.60 Cr,2.6,PBKS,PBKS,10637,cricbuzz_playwright
2025,Srikar Bharat,WK-Batter,India,sold,,75.00 L,0.75,,,9025,cricbuzz_playwright
2025,Nitish Rana,Allrounder,India,sold,1.50 Cr,4.20 Cr,4.2,RR,RR,9204,cricbuzz_playwright
2025,Ryan Rickelton,WK-Batter,South Africa,sold,1.00 Cr,1.00 Cr,1.0,MI,MI,13070,cricbuzz_playwright
2025,Shai Hope,Batter,West Indies,sold,,1.25 Cr,1.25,,,10384,cricbuzz_playwright
2025,Washin gton Sundar,Allrounder,India,sold,2.00 Cr,3.20 Cr,3.2,GT,GT,10945,cricbuzz_playwright
2025,Krunal Pandya,Allrounder,India,sold,2.00 Cr,5.75 Cr,5.75,RCB,RCB,11311,cricbuzz_playwright
2025,Daryl Mitchell,Allrounder,New Zealand,sold,,2.00 Cr,2.0,,,10713,cricbuzz_playwright
2025,Marco Jansen,Allrounder,South Africa,sold,1.25 Cr,7.00 Cr,7.0,PBKS,PBKS,14565,cricbuzz_playwright
2025,Sam Cu rran,Allrounder,England,sold,2.00 Cr,2.40 Cr,2.4,CSK,CSK,10420,cricbuzz_playwright
2025,Prithvi Shaw,Batter,India,sold,,75.00 L,0.75,,,12094,cricbuzz_playwright
2025,Rovman Powell,Allrounder,West Indies,sold,1.50 Cr,1.50 Cr,1.5,KKR,KKR,11445,cricbuzz_playwright
2025,Kane Williamson,Batter,New Zealand,sold,,2.00 Cr,2.0,,,6326,cricbuzz_playwright
2025,Wanindu Hasaranga,Bowler,Sri Lanka,sold,2.00 Cr,5.25 Cr,5.25,RR,RR,10926,cricbuzz_playwright
2025,Noor Ahmad,Bowler,Afghanistan,sold,2.00 Cr,10.00 Cr,10.0,CSK,CSK,15452,cricbuzz_playwright
2025,Manav Suthar,Bowler,India,sold,30.00 L,30.00 L,0.3,GT,GT,14596,cricbuzz_playwright
2025,Kumar Kartikeya,Bowler,India,sold,30.00 L,30.00 L,0.3,RR,RR,14190,cricbuzz_playwright
2025,Mayank Markande,Bowler,India,sold,30.00 L,30.00 L,0.3,KKR,KKR,12627,cricbuzz_playwright
2025,Karn Sharma,Bowler,India,sold,50.00 L,50.00 L,0.5,MI,MI,1844,cricbuzz_playwright
2025,Suyash Sharma,Bowler,India,sold,30.00 L,2.60 Cr,2.6,RCB,RCB,36487,cricbuzz_playwright
2025,Simarjeet Singh,Bowler,India,sold,30.00 L,1.50 Cr,1.5,SRH,SRH,14163,cricbuzz_playwright
2025,Kartik Tyagi,Bowler,India,sold,,40.00 L,0.4,,,13136,cricbuzz_playwright
2025,Yash Thakur,Bowler,India,sold,30.00 L,1.60 Cr,1.6,PBKS,PBKS,12096,cricbuzz_playwright
2025,Vaibhav Arora,Bowler,India,sold,30.00 L,1.80 Cr,1.8,KKR,KKR,15861,cricbuzz_playwright
2025,Vijaykumar Vyshak,Bowler,India,sold,30.00 L,1.80 Cr,1.8,PBKS,PBKS,10486,cricbuzz_playwright
2025,Mohit Sharma,Bowler,India,sold,50.00 L,2.20 Cr,2.2,DC,DC,8181,cricbuzz_playwright
2025,Aryan Juyal,WK-Batter,India,sold,30.00 L,30.00 L,0.3,LSG,LSG,13388,cricbuzz_playwright
2025,Akash Madhwal,Bowler,India,sold,30.00 L,1.20 Cr,1.2,RR,RR,15727,cricbuzz_playwright
2025,Rasikh Dar Salam,Bowler,India,sold,30.00 L,6.00 Cr,6.0,RCB,RCB,14274,cricbuzz_playwright
2025,Vishnu Vinod,WK-Batter,India,sold,30.00 L,95.00 L,0.95,PBKS,PBKS,11893,cricbuzz_playwright
2025,Upendra Yadav,WK-Batter,India,sold,,30.00 L,0.3,,,11965,cricbuzz_playwright
2025,Anuj Rawat,WK-Batter,India,sold,30.00 L,30.00 L,0.3,GT,GT,13135,cricbuzz_playwright
2025,Robin Minz,WK-Batter,India,sold,30.00 L,65.00 L,0.65,MI,MI,36454,cricbuzz_playwright
2025,Kumar Kushagra,WK-Batter,India,sold,30.00 L,65.00 L,0.65,GT,GT,15779,cricbuzz_playwright
2025,Utkarsh Singh,Allrounder,India,sold,,30.00 L,0.3,,,12630,cricbuzz_playwright
2025,Ashutosh Sharma,Allrounder,India,sold,30.00 L,3.80 Cr,3.8,DC,DC,13497,cricbuzz_playwright
2025,Mahipal Lomror,Allrounder,India,sold,50.00 L,1.70 Cr,1.7,GT,GT,10954,cricbuzz_playwright
2025,Vijay Shankar,Allrounder,India,sold,30.00 L,1.20 Cr,1.2,CSK,CSK,8204,cricbuzz_playwright
2025,Harpreet Brar,Allrounder,India,sold,30.00 L,1.50 Cr,1.5,PBKS,PBKS,14452,cricbuzz_playwright
2025,Abdul Samad,Allrounder,India,sold,30.00 L,4.20 Cr,4.2,LSG,LSG,14628,cricbuzz_playwright
2025,Naman Dhir,Allrounder,India,unknown,,,0.0,MI,MI,36139,cricbuzz_playwright
2025,Ravichandran Ashwin,Allrounder,India,sold,2.00 Cr,9.75 Cr,9.75,CSK,CSK,1593,cricbuzz_playwright
2025,Trent Boult,Bowler,New Zealand,sold,2.00 Cr,12.50 Cr,12.5,MI,MI,8117,cricbuzz_playwright
2025,Sameer Rizvi,Allrounder,India,sold,30.00 L,95.00 L,0.95,DC,DC,14700,cricbuzz_playwright
2025,Nishant Sindhu,Allrounder,India,sold,30.00 L,30.00 L,0.3,GT,GT,22576,cricbuzz_playwright
2025,Abhinav Manohar,Batter,India,sold,30.00 L,3.20 Cr,3.2,SRH,SRH,10499,cricbuzz_playwright
2025,Yash Dhull,Batter,India,sold,,30.00 L,0.3,,,22556,cricbuzz_playwright
2025,Karun Nair,Batter,India,sold,30.00 L,50.00 L,0.5,DC,DC,8257,cricbuzz_playwright
2025,Angkrish Raghuvanshi,Batter,India,sold,30.00 L,3.00 Cr,3.0,KKR,KKR,22566,cricbuzz_playwright
2025,Nehal Wadhera,Batter,India,sold,30.00 L,4.20 Cr,4.2,PBKS,PBKS,13915,cricbuzz_playwright
2025,Atharva Taide,Batter,India,sold,30.00 L,30.00 L,0.3,SRH,SRH,13914,cricbuzz_playwright
2025,Adam Zampa,Bowler,Australia,sold,2.00 Cr,2.40 Cr,2.4,SRH,SRH,8642,cricbuzz_playwright
2025,Waqar Salamkheil,Bowler,Afghanistan,sold,,75.00 L,0.75,,,14277,cricbuzz_playwright
2025,Rahul Chahar,Bowler,India,sold,1.00 Cr,3.20 Cr,3.2,SRH,SRH,12087,cricbuzz_playwright
2025,Maheesh Theekshana,Bowler,Sri Lanka,sold,2.00 Cr,4.40 Cr,4.4,RR,RR,18504,cricbuzz_playwright
2025,T Natarajan,Bowler,India,sold,2.00 Cr,10.75 Cr,10.75,DC,DC,10225,cricbuzz_playwright
2025,Khaleel Ahmed,Bowler,India,sold,2.00 Cr,4.80 Cr,4.8,CSK,CSK,10952,cricbuzz_playwright
2025,Jofra Archer,Bowler,England,sold,2.00 Cr,12.50 Cr,12.5,RR,RR,11540,cricbuzz_playwright
2025,Anrich Nortje,Bowler,South Africa,sold,2.00 Cr,6.50 Cr,6.5,KKR,KKR,11427,cricbuzz_playwright
2025,Avesh Khan,Bowler,India,sold,2.00 Cr,9.75 Cr,9.75,LSG,LSG,9781,cricbuzz_playwright
2025,Prasidh Krishna,Bowler,India,sold,2.00 Cr,9.50 Cr,9.5,GT,GT,10551,cricbuzz_playwright
2025,Josh Hazlewood,Bowler,Australia,sold,2.00 Cr,12.50 Cr,12.5,RCB,RCB,6258,cricbuzz_playwright
2025,Jitesh Sharma,WK-Batter,India,sold,1.00 Cr,11.00 Cr,11.0,RCB,RCB,10214,cricbuzz_playwright
2025,Ishan Kishan,WK-Batter,India,sold,2.00 Cr,11.25 Cr,11.25,SRH,SRH,10276,cricbuzz_playwright
2025,Rahmanullah Gurbaz,WK-Batter,Afghanistan,sold,2.00 Cr,2.00 Cr,2.0,KKR,KKR,13213,cricbuzz_playwright
2025,Philip Salt,WK-Batter,England,sold,2.00 Cr,11.50 Cr,11.5,RCB,RCB,10479,cricbuzz_playwright
2025,Jonny Bairstow,WK-Batter,England,sold,,2.00 Cr,2.0,,,6507,cricbuzz_playwright
2025,Quinton de Kock,WK-Batter,South Africa,sold,2.00 Cr,3.60 Cr,3.6,KKR,KKR,8520,cricbuzz_playwright
2025,Shreyas Iyer,Batter,,sold,2.00 Cr,26.75 Cr,26.75,PBKS,PBKS,9428,cricbuzz_playwright
2025,Glenn Maxwell,Allrounder,Australia,sold,2.00 Cr,4.20 Cr,4.2,PBKS,PBKS,7662,cricbuzz_playwright
2025,Mitchell Marsh,Allrounder,Australia,sold,2.00 Cr,3.40 Cr,3.4,LSG,LSG,6250,cricbuzz_playwright
2025,Marcus Stoinis,Allrounder,Australia,sold,2.00 Cr,11.00 Cr,11.0,PBKS,PBKS,8989,cricbuzz_playwright
2025,Venkatesh Iyer,Allrounder,,sold,2.00 Cr,23.75 Cr,23.75,KKR,KKR,10917,cricbuzz_playwright
2025,Mohammed Siraj,Bowler,India,sold,2.00 Cr,12.25 Cr,12.25,GT,GT,10808,cricbuzz_playwright
2025,Mohammed Sha mi,Bowler,India,sold,2.00 Cr,10.00 Cr,10.0,SRH,SRH,7909,cricbuzz_playwright
2025,Liam Livingstone,Allrounder,England,sold,2.00 Cr,8.75 Cr,8.75,RCB,RCB,10045,cricbuzz_playwright
2025,Rachin Ravindra,Allrounder,New Zealand,unknown,,,0.0,CSK,CSK,11177,cricbuzz_playwright
2025,Harshal Patel,Allrounder,India,sold,2.00 Cr,8.00 Cr,8.0,SRH,SRH,8175,cricbuzz_playwright
2025,Jake Fraser-McGurk,Batter,Australia,unknown,,,0.0,DC,DC,14501,cricbuzz_playwright
2025,Rahul Tripathi,Batter,India,sold,75.00 L,3.40 Cr,3.4,CSK,CSK,9012,cricbuzz_playwright
2025,Devon Conway,Batter,New Zealand,sold,2.00 Cr,6.25 Cr,6.25,CSK,CSK,9838,cricbuzz_playwright
2025,Aiden Markram,Batter,South Africa,sold,2.00 Cr,2.00 Cr,2.0,LSG,LSG,9582,cricbuzz_playwright
2025,Ha rry Brook,Batter,England,sold,2.00 Cr,6.25 Cr,6.25,DC,DC,12201,cricbuzz_playwright
2025,KL Rahul,WK-Batter,India,sold,2.00 Cr,14.00 Cr,14.0,DC,DC,8733,cricbuzz_playwright
2025,Yuzvendra Chahal,Bowler,,sold,2.00 Cr,18.00 Cr,18.0,PBKS,PBKS,7910,cricbuzz_playwright
2025,David Miller,Batter,South Africa,sold,1.50 Cr,7.50 Cr,7.5,LSG,LSG,6349,cricbuzz_playwright
2025,Kagiso Rabada,Bowler,South Africa,sold,2.00 Cr,10.75 Cr,10.75,GT,GT,9585,cricbuzz_playwright
2025,Mitchell Starc,Bowler,Australia,sold,2.00 Cr,11.75 Cr,11.75,DC,DC,7710,cricbuzz_playwright
2025,Jos Buttler,WK-Batter,England,sold,2.00 Cr,15.75 Cr,15.75,GT,GT,2258,cricbuzz_playwright
2025,Arshdeep Singh,Bowler,,unknown,,,0.0,PBKS,PBKS,13217,cricbuzz_playwright
2025,MS Dhoni,WK-Batter,India,retained,,4.00 Cr,4.0,CSK,CSK,265,cricbuzz_playwright
2025,Tabraiz Shamsi,Bowler,South Africa,sold,,2.00 Cr,2.0,,,10173,cricbuzz_playwright
2025,Virat Kohli,Batter,India,retained,,21.00 Cr,21.0,RCB,RCB,1413,cricbuzz_playwright
2025,Sean Abbott,Allrounder,Australia,sold,,2.00 Cr,2.0,,,8136,cricbuzz_playwright
2025,KM Asif,Bowler,India,sold,,30.00 L,0.3,,,13483,cricbuzz_playwright
2025,N Jagadeesan,WK-Batter,India,sold,,30.00 L,0.3,,,11675,cricbuzz_playwright
2025,Prerak Mankad,Allrounder,India,sold,,30.00 L,0.3,,,11054,cricbuzz_playwright
2025,Virat Singh,Batter,India,sold,,30.00 L,0.3,,,10213,cricbuzz_playwright
2025,Matt Henry,Bowler,New Zealand,sold,,2.00 Cr,2.0,,,9067,cricbuzz_playwright
2025,Rinku Singh,Batter,India,retained,,13.00 Cr,13.0,KKR,KKR,10896,cricbuzz_playwright
2025,Daniel Sams,Allrounder,Australia,sold,,1.50 Cr,1.5,,,13162,cricbuzz_playwright
2025,James Neesham,Allrounder,New Zealand,sold,,1.50 Cr,1.5,,,8983,cricbuzz_playwright
2025,Jason Holder,Allrounder,West Indies,sold,,2.00 Cr,2.0,,,8313,cricbuzz_playwright
2025,Aman Hakim Khan,Allrounder,India,sold,,30.00 L,0.3,,,19473,cricbuzz_playwright
2025,Agni Chopra,Batter,India,sold,,30.00 L,0.3,,,14990,cricbuzz_playwright
2025,Dunith Wellalage,Allrounder,Sri Lanka,sold,,75.00 L,0.75,,,14251,cricbuzz_playwright
2025,Dan Mousley,Allrounder,England,sold,,75.00 L,0.75,,,15243,cricbuzz_playwright
2025,Gudakesh Motie,Allrounder,West Indies,sold,,75.00 L,0.75,,,9793,cricbuzz_playwright
2025,Charith Asalanka,Allrounder,Sri Lanka,sold,,75.00 L,0.75,,,10934,cricbuzz_playwright
2025,Hardik Tamore,WK-Batter,India,sold,,30.00 L,0.3,,,14964,cricbuzz_playwright
2025,Saurabh Netravalkar,Bowler,United States of America,sold,,30.00 L,0.3,,,9748,cricbuzz_playwright
2025,Deepak Devadiga,Bowler,India,sold,,30.00 L,0.3,,,48305,cricbuzz_playwright
2025,Aaqib Khan,Bowler,India,sold,,30.00 L,0.3,,,15798,cricbuzz_playwright
2025,Gulbadin Naib,Allrounder,Afghanistan,sold,,1.00 Cr,1.0,,,8030,cricbuzz_playwright
2025,Mohammad Nabi,Allrounder,Afghanistan,sold,,1.50 Cr,1.5,,,3007,cricbuzz_playwright
2025,Hrithik Shokeen,Allrounder,India,sold,,30.00 L,0.3,,,14595,cricbuzz_playwright
2025,Krishnappa Gowtham,Allrounder,India,sold,,1.00 Cr,1.0,,,8925,cricbuzz_playwright
2025,Tom Cu rran,Allrounder,England,sold,,2.00 Cr,2.0,,,9522,cricbuzz_playwright
2025,Ayush Mhatre,Batter,India,sold,,30.00 L,0.3,,,1431163,cricbuzz_playwright
2025,Jhye Richardson,Bowler,Australia,sold,,1.50 Cr,1.5,,,10280,cricbuzz_playwright
2025,Joshua Little,Bowler,Ireland,sold,,75.00 L,0.75,,,11128,cricbuzz_playwright
2025,Bhanuka Rajapaksa,Batter,Sri Lanka,sold,,75.00 L,0.75,,,7869,cricbuzz_playwright
2025,Evin Lewis,Batter,West Indies,sold,,2.00 Cr,2.0,,,8579,cricbuzz_playwright
2025,Sediqullah Atal,Batter,Afghanistan,sold,,75.00 L,0.75,,,14204,cricbuzz_playwright
2025,Jagadeesha Suchith,Bowler,India,sold,,30.00 L,0.3,,,10357,cricbuzz_playwright
2025,Basil Thampi,Bowler,India,sold,,30.00 L,0.3,,,10267,cricbuzz_playwright
2025,Ishan Porel,Bowler,India,sold,,30.00 L,0.3,,,11404,cricbuzz_playwright
2025,Lalit Yadav,Allrounder,India,sold,,30.00 L,0.3,,,13252,cricbuzz_playwright
2025,Shams Mulani,Allrounder,India,sold,,30.00 L,0.3,,,13496,cricbuzz_playwright
2025,Priyam Garg,Batter,India,sold,,30.00 L,0.3,,,12089,cricbuzz_playwright
2025,Jeffrey Vandersay,Bowler,Sri Lanka,sold,,75.00 L,0.75,,,10469,cricbuzz_playwright
2025,Obed McCoy,Bowler,West Indies,sold,,1.25 Cr,1.25,,,11221,cricbuzz_playwright
2025,Taskin Ahmed,Bowler,Bangladesh,sold,,1.00 Cr,1.0,,,8548,cricbuzz_playwright
2025,Vivrant Sharma,Allrounder,India,sold,,30.00 L,0.3,,,19302,cricbuzz_playwright
2025,Si ddarth Kaul,Bowler,India,sold,,40.00 L,0.4,,,1828,cricbuzz_playwright
2025,Shakib Al Hasan,Allrounder,Bangladesh,sold,,1.00 Cr,1.0,,,544,cricbuzz_playwright
2025,Mehidy Hasan Miraz,Allrounder,Bangladesh,sold,,1.00 Cr,1.0,,,11081,cricbuzz_playwright
2025,Wiaan Mulder,Allrounder,South Africa,sold,,75.00 L,0.75,,,11200,cricbuzz_playwright
2025,Tim Southee,Bowler,New Zealand,sold,,1.50 Cr,1.5,,,1057,cricbuzz_playwright
2025,John Turner,Bowler,England,sold,,1.50 Cr,1.5,,,19587,cricbuzz_playwright
2025,Junior Dala,Allrounder,South Africa,sold,,75.00 L,0.75,,,10175,cricbuzz_playwright
2025,Nangeyalia Kharote,Allrounder,Afghanistan,sold,,75.00 L,0.75,,,22956,cricbuzz_playwright
2025,Tejasvi Singh,WK-Batter,India,sold,,30.00 L,0.3,,,1447701,cricbuzz_playwright
2025,James Anderson,Bowler,England,sold,,1.25 Cr,1.25,,,65,cricbuzz_playwright
2025,Tymal Mills,Bowler,England,sold,,2.00 Cr,2.0,,,7860,cricbuzz_playwright
2025,Nahid Rana,Bowler,Bangladesh,sold,,75.00 L,0.75,,,37581,cricbuzz_playwright
2025,Do minic Drakes,Allrounder,West Indies,sold,,1.25 Cr,1.25,,,13750,cricbuzz_playwright
2025,Matthew Forde,Bowler,West Indies,sold,,1.25 Cr,1.25,,,15809,cricbuzz_playwright
2025,Patrick Kruger,Allrounder,South Africa,sold,,75.00 L,0.75,,,11902,cricbuzz_playwright
2025,Wayne Parnell,Allrounder,South Africa,sold,,1.00 Cr,1.0,,,1692,cricbuzz_playwright
2025,Keemo Paul,Allrounder,West Indies,sold,,1.25 Cr,1.25,,,11214,cricbuzz_playwright
2025,Lahiru Kumara,Bowler,Sri Lanka,sold,,75.00 L,0.75,,,10928,cricbuzz_playwright
2025,Andrew Tye,Bowler,Australia,sold,,75.00 L,0.75,,,9617,cricbuzz_playwright
2025,Samarth Nagaraj,Bowler,India,sold,,30.00 L,0.3,,,1428951,cricbuzz_playwright
2025,Duan Jansen,Allrounder,South Africa,sold,,30.00 L,0.3,,,18523,cricbuzz_playwright
2025,Zahir Khan,Bowler,Afghanistan,sold,,75.00 L,0.75,,,10828,cricbuzz_playwright
2025,Nandre Burger,Bowler,South Africa,sold,,1.25 Cr,1.25,,,13630,cricbuzz_playwright
2025,Tim Seifert,WK-Batter,New Zealand,sold,,1.25 Cr,1.25,,,9443,cricbuzz_playwright
2025,K usal Perera,WK-Batter,Sri Lanka,sold,,75.00 L,0.75,,,8116,cricbuzz_playwright
2025,K usal Mendis,WK-Batter,Sri Lanka,sold,,75.00 L,0.75,,,9494,cricbuzz_playwright
2025,Ben McDermott,WK-Batter,Australia,sold,,75.00 L,0.75,,,9453,cricbuzz_playwright
2025,Jordan Cox,WK-Batter,England,sold,,1.25 Cr,1.25,,,14813,cricbuzz_playwright
2025,Sam Billings,WK-Batter,England,sold,,1.50 Cr,1.5,,,7990,cricbuzz_playwright
2025,Tom Banton,WK-Batter,England,sold,,2.00 Cr,2.0,,,12254,cricbuzz_playwright
2025,James Vince,Batter,England,sold,,2.00 Cr,2.0,,,6642,cricbuzz_playwright
2025,Ashton Turner,Allrounder,Australia,sold,,1.00 Cr,1.0,,,8506,cricbuzz_playwright
2025,Abishek Porel,WK-Batter,India,retained,,4.00 Cr,4.0,DC,DC,24326,cricbuzz_playwright
2025,Tristan Stubbs,WK-Batter,South Africa,retained,,10.00 Cr,10.0,DC,DC,19243,cricbuzz_playwright
2025,Kuldeep Yadav,Bowler,India,retained,,13.25 Cr,13.25,DC,DC,8292,cricbuzz_playwright
2025,Axar Patel,Allrounder,India,retained,,16.50 Cr,16.5,DC,DC,8808,cricbuzz_playwright
2025,Prabhsimran Singh,WK-Batter,India,retained,,4.00 Cr,4.0,PBKS,PBKS,14254,cricbuzz_playwright
2025,Shashank Singh,Allrounder,India,retained,,5.50 Cr,5.5,PBKS,PBKS,10919,cricbuzz_playwright
2025,Ravindra Jadeja,Allrounder,India,retained,,18.00 Cr,18.0,CSK,CSK,587,cricbuzz_playwright
2025,Sandeep Sharma,Bowler,India,retained,,4.00 Cr,4.0,RR,RR,8356,cricbuzz_playwright
2025,Shivam Dube,Allrounder,India,retained,,12.00 Cr,12.0,CSK,CSK,11195,cricbuzz_playwright
2025,Shimron Hetmyer,Batter,West Indies,retained,,11.00 Cr,11.0,RR,RR,9789,cricbuzz_playwright
2025,Dhruv Jurel,WK-Batter,India,retained,,14.00 Cr,14.0,RR,RR,14691,cricbuzz_playwright
2025,Riyan Parag,Allrounder,India,retained,,14.00 Cr,14.0,RR,RR,12305,cricbuzz_playwright
2025,Yashasvi Jaiswal,Batter,India,retained,,18.00 Cr,18.0,RR,RR,13940,cricbuzz_playwright
2025,Sanju Samson,WK-Batter,India,retained,,18.00 Cr,18.0,RR,RR,8271,cricbuzz_playwright
2025,Ayush Badoni,Batter,India,retained,,4.00 Cr,4.0,LSG,LSG,13907,cricbuzz_playwright
2025,Shahrukh Khan,Allrounder,India,retained,,4.00 Cr,4.0,GT,GT,10226,cricbuzz_playwright
2025,Mayank Yadav,Bowler,India,retained,,11.00 Cr,11.0,LSG,LSG,22401,cricbuzz_playwright
2025,Ravi Bishnoi,Bowler,India,retained,,11.00 Cr,11.0,LSG,LSG,14659,cricbuzz_playwright
2025,Rahul Tewatia,Allrounder,India,retained,,4.00 Cr,4.0,GT,GT,9693,cricbuzz_playwright
2025,Sai Sudharsan,Batter,India,retained,,8.50 Cr,8.5,GT,GT,13866,cricbuzz_playwright
2025,Nicholas Pooran,WK-Batter,,retained,,21.00 Cr,21.0,LSG,LSG,9406,cricbuzz_playwright
2025,Shubman Gill,Batter,India,retained,,16.50 Cr,16.5,GT,GT,11808,cricbuzz_playwright
2025,Rashid Khan,Allrounder,Afghanistan,retained,,18.00 Cr,18.0,GT,GT,10738,cricbuzz_playwright
2025,Travis Head,Allrounder,Australia,retained,,14.00 Cr,14.0,SRH,SRH,8497,cricbuzz_playwright
2025,Matheesha Pathirana,Bowler,Sri Lanka,retained,,13.00 Cr,13.0,CSK,CSK,16458,cricbuzz_playwright
2025,Tilak Varma,Batter,India,retained,,8.00 Cr,8.0,MI,MI,14504,cricbuzz_playwright
2025,Abhishek Sharma,Allrounder,India,retained,,14.00 Cr,14.0,SRH,SRH,12086,cricbuzz_playwright
2025,Yash Dayal,Bowler,India,retained,,5.00 Cr,5.0,RCB,RCB,14172,cricbuzz_playwright
2025,Rohit Sharma,Batter,India,retained,,16.30 Cr,16.3,MI,MI,576,cricbuzz_playwright
2025,Hardik Pandya,Allrounder,India,retained,,16.35 Cr,16.35,MI,MI,9647,cricbuzz_playwright
2025,Suryakumar Yadav,Batter,India,retained,,16.35 Cr,16.35,MI,MI,7915,cricbuzz_playwright
2025,Nitish Re ddy,Allrounder,India,retained,,6.00 Cr,6.0,SRH,SRH,14701,cricbuzz_playwright
2025,Jasprit Bumrah,Bowler,,retained,,18.00 Cr,18.0,MI,MI,9311,cricbuzz_playwright
2025,Ramandeep Singh,Allrounder,India,retained,,4.00 Cr,4.0,KKR,KKR,12337,cricbuzz_playwright
2025,Harshit Rana,Bowler,India,retained,,4.00 Cr,4.0,KKR,KKR,24729,cricbuzz_playwright
2025,Ruturaj Gaikwad,Batter,India,retained,,18.00 Cr,18.0,CSK,CSK,11813,cricbuzz_playwright
2025,Andre Russell,Allrounder,West Indies,retained,,12.00 Cr,12.0,KKR,KKR,7736,cricbuzz_playwright
2025,Rajat Patidar,Batter,India,retained,,11.00 Cr,11.0,RCB,RCB,10636,cricbuzz_playwright
2025,Sunil Narine,Allrounder,West Indies,retained,,12.00 Cr,12.0,KKR,KKR,2276,cricbuzz_playwright
2025,Varun Chakaravarthy,Bowler,India,retained,,12.00 Cr,12.0,KKR,KKR,12926,cricbuzz_playwright
2025,Pat Cum mins,Allrounder,Australia,retained,,18.00 Cr,18.0,SRH,SRH,8095,cricbuzz_playwright
2025,Heinrich Klaasen,WK-Batter,,retained,,23.00 Cr,23.0,SRH,SRH,10209,cricbuzz_playwright
2025,Mohsin Khan,Bowler,India,retained,,4.00 Cr,4.0,LSG,LSG,48281,cricbuzz_playwright
2025,top pickRishabh Pant,WK-Batter,India,sold,2.00 Cr,27.00 Cr,27.0,LSG,LSG,10744,cricbuzz_playwright
2025,Shamar Joseph,Bowler,,unknown,75.00 L,75.00 L,0.75,LSG,LSG,50458,cricbuzz_playwright
2025,Ravisrinivasan Sai Kishore,Allrounder,,unknown,75.00 L,2.00 Cr,2.0,GT,GT,11595,cricbuzz_playwright
2025,Jhatavedh Subramanyan BowlerHong Kongun,,,sold,30.00 L,30.00 L,0.3,,,12636,cricbuzz_playwright
2025,Swapnil Singh,Allrounder,,unknown,30.00 L,50.00 L,0.5,RCB,RCB,10238,cricbuzz_playwright
2025,Mukesh Kumar,Bowler,,unknown,2.00 Cr,8.00 Cr,8.0,DC,DC,10754,cricbuzz_playwright
2025,Naman Dhir,Allrounder,,unknown,30.00 L,5.25 Cr,5.25,MI,MI,36139,cricbuzz_playwright
2025,top pickShreyas Iyer,Batter,India,sold,2.00 Cr,26.75 Cr,26.75,PBKS,PBKS,9428,cricbuzz_playwright
2025,top pickVenkatesh Iyer,Allrounder,India,sold,2.00 Cr,23.75 Cr,23.75,KKR,KKR,10917,cricbuzz_playwright
2025,Rachin Ravindra,Allrounder,,unknown,1.50 Cr,4.00 Cr,4.0,CSK,CSK,11177,cricbuzz_playwright
2025,Jake Fraser-McGurk,Batter,,unknown,2.00 Cr,9.00 Cr,9.0,DC,DC,14501,cricbuzz_playwright
2025,top pickYuzvendra Chahal,Bowler,India,sold,2.00 Cr,18.00 Cr,18.0,PBKS,PBKS,7910,cricbuzz_playwright
2025,top pickArshdeep Singh,Bowler,,unknown,2.00 Cr,18.00 Cr,18.0,PBKS,PBKS,13217,cricbuzz_playwright
2025,top pickNicholas Pooran,WK-Batter,West Indies,retained,,21.00 Cr,21.0,LSG,LSG,9406,cricbuzz_playwright
2025,top pickJasprit Bumrah,Bowler,India,retained,,18.00 Cr,18.0,MI,MI,9311,cricbuzz_playwright
